iteration,seed,num_publishers,num_users,lmm,avg_hops,avg_delay,avg_success_rate
3,1002,6,3,LMM-2,9.0,18.0,0.8757733589494734
3,1002,6,4,LMM-1,8.75,17.5,0.8568060212752161
3,1002,6,4,LMM-2,8.5,17.0,0.8392859486599523
3,1002,6,5,LMM-1,8.4,16.8,0.8284016574342465
3,1002,6,5,LMM-2,8.0,16.0,0.81146240066846
3,1002,6,6,LMM-1,8.166666666666666,16.333333333333332,0.8009389395028252
3,1002,6,6,LMM-2,7.666666666666667,15.333333333333334,0.7878569694674747
3,1002,6,7,LMM-1,8.0,16.0,0.7752128781857225
3,1002,6,7,LMM-2,7.857142857142857,15.714285714285714,0.7491297653947838
3,1002,6,8,LMM-1,7.75,15.5,0.7485536344972683
3,1002,6,8,LMM-2,7.875,15.75,0.7173745922080355
3,1002,7,2,LMM-1,8.5,17.0,0.936994449188605
3,1002,7,2,LMM-2,9.5,19.0,0.9134876410919334
3,1002,7,3,LMM-1,8.333333333333334,16.666666666666668,0.9043073274019592
3,1002,7,3,LMM-2,8.666666666666666,17.333333333333332,0.87770723349028
3,1002,7,4,LMM-1,8.0,16.0,0.8762272875514235
3,1002,7,4,LMM-2,8.0,16.0,0.8451594987223352
3,1002,7,5,LMM-1,7.6,15.2,0.8528353648095038
3,1002,7,5,LMM-2,7.8,15.6,0.8101771177326141
3,1002,7,6,LMM-1,7.333333333333333,14.666666666666666,0.8235067165680059
3,1002,7,6,LMM-2,7.333333333333333,14.666666666666666,0.7823154686034202
3,1002,7,7,LMM-1,7.142857142857143,14.285714285714286,0.8015762556021605
3,1002,7,7,LMM-2,7.571428571428571,15.142857142857142,0.7438606576720582
3,1002,7,8,LMM-1,7.0,14.0,0.7801772303615746
3,1002,7,8,LMM-2,7.375,14.75,0.7222217603388822
3,1002,8,2,LMM-1,8.0,16.0,0.9363634034573199
3,1002,8,2,LMM-2,7.0,14.0,0.9320383298936685
3,1002,8,3,LMM-1,7.666666666666667,15.333333333333334,0.907070679057029
3,1002,8,3,LMM-2,7.333333333333333,14.666666666666666,0.9011142629928582
3,1002,8,4,LMM-1,7.25,14.5,0.8812698595409477
3,1002,8,4,LMM-2,7.0,14.0,0.8778721089534451
3,1002,8,5,LMM-1,7.0,14.0,0.857743319381749
3,1002,8,5,LMM-2,6.6,13.2,0.8516491004122186
3,1002,8,6,LMM-1,6.833333333333333,13.666666666666666,0.834901117847789
3,1002,8,6,LMM-2,6.166666666666667,12.333333333333334,0.8329995896471037
3,1002,8,7,LMM-1,6.857142857142857,13.714285714285714,0.808184732920695
3,1002,8,7,LMM-2,6.142857142857143,12.285714285714286,0.8087676418850565
3,1002,8,8,LMM-1,6.625,13.25,0.788572519091794
3,1002,8,8,LMM-2,6.0,12.0,0.7910659413279891
3,1002,9,2,LMM-1,8.0,16.0,0.9363634034573199
3,1002,9,2,LMM-2,5.5,11.0,0.9660538841039787
3,1002,9,3,LMM-1,7.666666666666667,15.333333333333334,0.907070679057029
3,1002,9,3,LMM-2,6.333333333333333,12.666666666666666,0.9340012163287948
3,1002,9,4,LMM-1,7.25,14.5,0.8812698595409477
3,1002,9,4,LMM-2,6.25,12.5,0.9087277996548311
3,1002,9,5,LMM-1,7.0,14.0,0.8578011326123037
3,1002,9,5,LMM-2,5.8,11.6,0.8888283729143824
3,1002,9,6,LMM-1,6.833333333333333,13.666666666666666,0.8343051001239807
