Simulation Time,Subscribers,Total Requests,Hop Reduction Ratio,Cache Hit Ratio (%),Latency,Active Paths,Policy,Routers,Avg Battery,Avg Latency (ms),Avg Cache Used (%),Avg CPU Usage
2025-12-27 17:54:22,3,258,0.0,0.0,0.00023316655867602147,0,FACR,6,0.000,0.260,0.0,0.428
2025-12-27 17:54:22,3,270,0.0,0.0,0.000261254886136249,0,FACR,6,0.000,0.260,0.0,0.437
2025-12-27 17:54:22,3,282,0.0,0.0,0.000331404324640628,0,FACR,6,0.000,0.260,0.0,0.398
2025-12-27 17:54:22,3,300,0.0,0.0,0.00024320879322901103,0,FACR,6,0.000,0.260,0.0,0.366
2025-12-27 17:54:22,3,312,0.0,0.0,0.00022868741447157714,0,FACR,6,0.000,0.260,0.0,0.285
2025-12-27 17:54:22,3,330,0.0,0.0,0.0001802076991577181,0,FACR,6,0.000,0.260,0.0,0.311
2025-12-27 17:54:22,3,336,0.0,0.0,0.00016817752089104467,0,FACR,6,0.000,0.260,0.0,0.324
2025-12-27 17:54:22,3,354,0.0,0.0,0.0002734154108182891,0,FACR,6,0.000,0.260,0.0,0.405
2025-12-27 17:54:22,3,372,0.0,0.0,0.00024389687473905757,0,FACR,6,0.000,0.260,0.0,0.397
2025-12-27 17:54:22,3,390,0.0,0.0,0.00010118906099984188,0,FACR,6,0.000,0.260,0.0,0.463
2025-12-27 17:54:22,3,408,0.0,0.0,0.00013749054088023992,0,FACR,6,0.000,0.260,0.0,0.433
2025-12-27 17:54:22,3,426,0.0,0.0,0.0001607998871149689,0,FACR,6,0.000,0.260,0.0,0.480
2025-12-27 17:54:22,3,444,0.0,0.0,0.00010653224864908682,0,FACR,6,0.000,0.260,0.0,0.450
2025-12-27 17:54:22,3,462,0.0,0.0,7.199874050767049e-05,0,FACR,6,0.000,0.260,0.0,0.396
2025-12-27 17:54:22,3,480,0.0,0.0,0.00014876010925293914,0,FACR,6,0.000,0.260,0.0,0.412
2025-12-27 17:54:22,3,498,0.0,0.0,0.0001643040912083909,0,FACR,6,0.000,0.260,0.0,0.397
2025-12-27 17:54:22,3,516,0.0,0.0,6.408677815770281e-05,0,FACR,6,0.000,0.260,0.0,0.364
2025-12-27 17:54:22,3,528,0.0,0.0,0.00018125922796637117,0,FACR,6,0.000,0.260,0.0,0.310
2025-12-27 17:54:22,3,546,0.0,0.0,0.000174837860454893,0,FACR,6,0.000,0.260,0.0,0.288
2025-12-27 17:54:22,3,564,0.0,0.0,0.00016808061610298233,0,FACR,6,0.000,0.260,0.0,0.270
2025-12-27 17:54:22,3,582,0.0,0.0,0.00014393664566619745,0,FACR,6,0.000,0.260,0.0,0.316
2025-12-27 17:54:22,3,600,0.0,0.0,9.370744967556838e-05,0,FACR,6,0.000,0.260,0.0,0.243
2025-12-27 17:54:22,3,612,0.0,0.0,3.26864460549686e-05,0,FACR,6,0.000,0.260,0.0,0.230
2025-12-27 17:54:22,3,630,0.0,0.0,6.76865927325004e-05,0,FACR,6,0.000,0.260,0.0,0.203
2025-12-27 17:54:22,3,648,0.0,0.0,7.943964253251352e-05,0,FACR,6,0.000,0.260,0.0,0.221
