Simulation Time,Subscribers,Total Requests,Hop Reduction Ratio,Cache Hit Ratio (%),Latency,Active Paths,Policy,Routers,Avg Battery,Avg Latency (ms),Avg Cache Used (%),Avg CPU Usage
2025-12-27 17:54:21,3,270,0.0,0.0,0.00020858525077709287,0,LRU,6,0.325,0.260,0.0,0.627
2025-12-27 17:54:21,3,288,0.0,0.0,0.00027974207485478506,0,LRU,6,0.280,0.260,0.0,0.642
2025-12-27 17:54:21,3,306,0.0,0.0,7.253280516897459e-05,0,LRU,6,0.235,0.260,0.0,0.652
2025-12-27 17:54:21,3,318,0.0,0.0,0.00031385854589596003,0,LRU,6,0.205,0.260,0.0,0.613
2025-12-27 17:54:21,3,330,0.0,0.0,6.903774668027415e-05,0,LRU,6,0.175,0.260,0.0,0.627
2025-12-27 17:54:21,3,348,0.0,0.0,9.62931469733478e-05,0,LRU,6,0.130,0.260,0.0,0.623
2025-12-27 17:54:21,3,366,0.0,0.0,0.00022977221169461547,0,LRU,6,0.085,0.260,0.0,0.645
2025-12-27 17:54:21,3,378,0.0,0.0,0.00021572382088209352,0,LRU,6,0.055,0.260,0.0,0.684
2025-12-27 17:54:21,3,396,0.0,0.0,6.165188863924252e-05,0,LRU,6,0.010,0.260,0.0,0.704
2025-12-27 17:54:21,3,414,0.0,0.0,0.00011202010403080051,0,LRU,6,0.000,0.260,0.0,0.664
2025-12-27 17:54:21,3,432,0.0,0.0,0.00020046359484661094,0,LRU,6,0.000,0.260,0.0,0.713
2025-12-27 17:54:21,3,444,0.0,0.0,4.091815416347449e-05,0,LRU,6,0.000,0.260,0.0,0.782
2025-12-27 17:54:21,3,462,0.0,0.0,0.00016570592648486296,0,LRU,6,0.000,0.260,0.0,0.791
2025-12-27 17:54:21,3,474,0.0,0.0,0.00011302598634777456,0,LRU,6,0.000,0.260,0.0,0.786
2025-12-27 17:54:21,3,492,0.0,0.0,8.26098534931138e-05,0,LRU,6,0.000,0.260,0.0,0.847
2025-12-27 17:54:21,3,510,0.0,0.0,9.501642596631893e-05,0,LRU,6,0.000,0.260,0.0,0.753
2025-12-27 17:54:21,3,528,0.0,0.0,7.79334440908598e-05,0,LRU,6,0.000,0.260,0.0,0.720
2025-12-27 17:54:21,3,540,0.0,0.0,0.00017628015552678534,0,LRU,6,0.000,0.260,0.0,0.703
2025-12-27 17:54:21,3,558,0.0,0.0,4.2211975785344696e-05,0,LRU,6,0.000,0.260,0.0,0.701
2025-12-27 17:54:21,3,576,0.0,0.0,4.885766856204841e-05,0,LRU,6,0.000,0.260,0.0,0.728
2025-12-27 17:54:21,3,594,0.0,0.0,2.9663808728872848e-05,0,LRU,6,0.000,0.260,0.0,0.707
2025-12-27 17:54:21,3,612,0.0,0.0,9.405623019976815e-05,0,LRU,6,0.000,0.260,0.0,0.706
2025-12-27 17:54:21,3,624,0.0,0.0,6.547977577457464e-05,0,LRU,6,0.000,0.260,0.0,0.656
2025-12-27 17:54:21,3,642,0.0,0.0,0.00015259088299851068,0,LRU,6,0.000,0.260,0.0,0.656
2025-12-27 17:54:21,3,660,0.0,0.0,7.909522890784171e-05,0,LRU,6,0.000,0.260,0.0,0.678
2025-12-27 17:54:21,3,678,0.0,0.0,4.67681453961581e-05,0,LRU,6,0.000,0.260,0.0,0.664
2025-12-27 17:54:21,3,696,0.0,0.0,0.00013242854723829984,0,LRU,6,0.000,0.260,0.0,0.704
2025-12-27 17:54:21,3,714,0.0,0.0,8.299431521907578e-05,0,LRU,6,0.000,0.260,0.0,0.683
